Helpfulness Score [0-100],Mean Review Word Count
91.7613636364,132.0
91.7602996255,546.0
91.7594654788,135.0
91.7582417582,346.25
91.7562724014,987.0
91.7525773196,531.251572327
91.75,420.0
91.7496443812,107.0
91.7491749175,815.5
91.7475728155,230.0
91.7431192661,503.152173913
91.7412935323,251.0
91.739552964,922.0
91.7391304348,610.0
91.7378917379,503.0
91.7355371901,333.391304348
91.7322834646,439.181818182
91.7315175097,922.0
91.7307692308,432.0
91.7293233083,250.068965517
91.7282127031,374.0
91.726618705,618.0
91.724137931,537.363636364
91.722972973,193.0
91.7218543046,246.0
91.7197452229,249.52173913
91.7159763314,319.5
91.7127071823,347.4
91.7119565217,392.0
91.7112299465,349.0
91.7098445596,830.2
91.7089678511,511.0
91.7073170732,563.0
91.7050691244,485.5
91.7037037037,374.0
91.7030567686,359.0
91.7012448133,288.333333333
91.6996047431,285.0
91.6984452919,707.0
91.6981132075,175.0
91.6923076923,451.0
91.6913946588,374.0
91.6790490342,374.0
91.6733386709,457.0
91.6666666667,213.032540959
91.6559691913,63.0
91.6556291391,565.5
91.654676259,604.0
91.649694501,224.0
91.6461916462,487.0
91.6449086162,291.0
91.6442048518,983.0
91.643454039,688.0
91.6417910448,756.0
91.6408668731,592.0
91.6363636364,200.0
91.6334661355,642.75
91.6299559471,569.0
91.6279069767,388.0
91.6256157635,307.7
91.6247906198,511.0
91.6230366492,285.555555556
91.6201117318,636.625
91.6167664671,291.4
91.6129032258,474.666666667
91.6083916084,386.666666667
91.6067146283,1942.0
91.6058394161,486.0
91.6040369336,359.0
91.6030534351,395.0
91.6010498688,291.0
91.6,1903.0
91.5966386555,357.703703704
91.592920354,263.0
91.5887850467,386.551724138
91.5841584158,286.5
91.5824915825,641.0
91.5789473684,316.28
91.5766738661,888.0
91.5760869565,132.0
91.5730337079,490.290322581
91.5708812261,240.333333333
91.5702479339,193.0
91.5697674419,569.0
91.5662650602,325.271084337
91.5619389587,142.0
91.5596330275,236.0
91.5584415584,276.0
91.5562913907,193.0
91.5555555556,331.0
91.5540540541,539.0
91.5512465374,183.0
91.5492957746,381.189427313
91.5441176471,103.75
91.5422885572,527.0
91.5407854985,351.0
91.5384615385,403.714285714
91.5367483296,245.0
91.5343915344,414.166666667
91.5300546448,962.0
91.5282392027,193.0
91.5277777778,281.0
91.5254237288,389.711656442
91.519434629,643.0
91.5178571429,201.0
91.5167095116,404.0
91.5159944367,281.0
91.5151515152,290.25
91.5141430948,78.0
91.5129151292,135.0
91.5107913669,165.0
91.5094339623,432.105263158
91.5057915058,712.0
91.5048543689,154.0
91.504178273,281.0
91.5032679739,184.409090909
91.5023974427,518.0
91.5,460.5
91.4979757085,505.333333333
91.4965986395,697.0
91.4893617021,295.074885845
91.4869466515,262.0
91.4851485149,105.0
91.4798206278,582.5
91.4780292943,518.0
91.4772727273,323.2
91.4754098361,839.0
91.4749661705,652.0
91.4728682171,406.85
91.4691943128,391.0
91.4678899083,123.0
91.4675767918,603.0
91.4666666667,324.0
91.4662529092,362.0
91.4634146341,385.587837838
91.4614121511,193.0
91.4572864322,332.0
91.452991453,383.454545455
91.4473684211,427.470588235
91.4438502674,375.333333333
91.4425427873,177.0
91.4414414414,660.0
91.4285714286,268.242852222
91.4255091104,475.0
91.423466349,196.0
91.4206642066,91.0
91.4179104478,447.333333333
91.4171656687,1144.0
91.4163090129,541.666666667
91.4141414141,226.75
91.4110429448,327.285714286
91.40625,253.85106383
91.4040114613,747.0
91.4027149321,409.0
91.4012738854,202.0
91.3978494624,395.304347826
91.393442623,440.4
91.3907284768,431.384615385
91.3875598086,136.0
91.3857677903,226.0
91.3838120104,161.0
91.3793103448,285.048101266
91.3738019169,368.75
91.3725490196,231.0
91.3705583756,399.75
91.3698630137,1196.0
91.369047619,1958.0
91.3684210526,248.0
91.3669064748,287.142857143
91.364902507,263.0
91.3636363636,553.0
91.3621262458,542.0
91.3580246914,342.603448276
91.3533834586,157.5
91.3513513514,180.756097561
91.3461538462,347.973684211
91.3439635535,696.0
91.3385826772,374.176470588
91.3373860182,503.0
91.3357400722,452.0
91.3352272727,956.0
91.3333333333,291.8
91.3312693498,678.5
91.3294797688,276.571428571
91.3265306122,1411.0
91.325695581,152.0
91.3242009132,209.0
91.3223140496,448.0
91.3214990138,105.0
91.3183279743,202.0
91.3151364764,928.0
91.3117546848,839.0
91.3043478261,241.865365228
91.2983425414,964.0
91.2962962963,612.0
91.2912912913,423.0
91.2906610703,479.0
91.2891986063,315.0
91.2863070539,469.818181818
91.2844036697,450.0
91.2832929782,182.0
91.2820512821,589.0
91.280148423,612.0
91.2793089264,176.0
91.2790697674,303.8
91.2751677852,178.363636364
91.2735849057,412.0
91.2727272727,452.0
91.2718204489,928.0
91.2698412698,227.75
91.2639405204,612.0
91.2621359223,450.0
91.2568306011,604.777777778
91.2547528517,361.428571429
91.25,350.157142857
91.2476722533,612.0
91.2442396313,1291.0
91.2429378531,214.0
91.2408759124,397.615384615
91.2386706949,453.0
91.2371134021,469.571428571
91.235059761,427.5
91.2337662338,454.0
91.2280701754,285.780851064
91.2213740458,454.0
91.2195121951,483.5
91.2181303116,148.0
91.2162162162,443.111111111
91.2133891213,246.375
91.2114014252,427.0
91.2087912088,556.631578947
91.2037037037,359.142857143
91.2,361.842105263
91.1971830986,355.0
91.1949685535,475.352941176
91.1931818182,154.0
91.1917098446,140.0
91.1908646003,92.0
91.1904761905,334.5
91.1894273128,332.25
91.1877394636,247.75
91.1845730028,467.0
91.1764705882,269.984062394
91.1708253359,294.0
91.1688311688,230.0
91.167192429,226.0
91.1660777385,675.0
91.1627906977,455.25
91.1616161616,1265.5
91.1602209945,716.888888889
91.1574406902,932.0
91.156462585,290.421052632
91.1538461538,223.0
91.1504424779,566.473684211
91.1483253589,287.0
91.1475409836,480.666666667
91.1470361817,802.0
91.1458333333,695.25
91.1447084233,932.0
91.1439114391,344.788461538
91.1392405063,296.5
91.1363636364,696.0
91.134751773,1930.0
91.1340206186,152.0
91.1330049261,305.5
91.1290322581,417.88372093
91.1262798635,349.0
91.124260355,445.416666667
91.1227154047,369.333333333
91.1214953271,492.714285714
91.1184210526,320.666666667
91.11747851,1541.0
91.1111111111,282.305414552
91.1087866109,206.0
91.1070780399,531.0
91.1007025761,761.0
91.0994764398,551.4
91.095890411,363.0
91.0931174089,725.0
91.091954023,202.0
91.0913140312,374.0
91.0909090909,531.0
91.0891089109,370.566037736
91.0852713178,682.2
91.0828025478,443.375
91.0798122066,464.8
91.0780669145,200.8
91.0746812386,531.0
91.0714285714,292.485663082
91.0697674419,824.0
91.0652920962,591.5
91.0638297872,230.5
91.0628019324,629.0
91.061452514,582.933333333
91.0569105691,264.352941176
91.054313099,600.5
91.0526315789,514.285714286
91.0505836576,210.2
91.0447761194,361.552631579
91.0430839002,308.0
91.042047532,531.0
91.0401647786,206.0
91.0377358491,293.0
91.0344827586,318.538461538
91.0313901345,85.0
91.0295616718,378.0
91.0290237467,192.0
91.0256410256,406.145985401
91.0224438903,636.0
91.0216718266,99.0
91.0210364289,2116.0
91.0179640719,509.6
91.0123966942,206.0
91.0112359551,285.227272727
91.0052910053,361.0
91.0020449898,328.0
91.0,310.988636364
90.9952606635,418.0
90.990990991,320.972972973
90.988372093,490.0
90.9871244635,618.0
90.9844559585,231.0
90.9836065574,384.1875
90.9814323607,192.0
90.9808342728,308.0
90.9803921569,160.0
90.977443609,308.125
90.9760589319,258.0
90.9747292419,296.0
90.9722222222,360.285714286
90.9706546275,374.0
90.9698996656,383.5
90.9691629956,800.0
90.9677419355,348.823529412
90.9657320872,286.0
90.9650924025,206.0
90.9638554217,148.5
90.9604519774,493.666666667
90.9574468085,985.0
90.9567496723,889.0
90.9560723514,373.0
90.9547738693,553.0
90.9535452323,134.0
90.9523809524,319.0
90.9502262443,317.75
90.9482758621,580.0
90.9465020576,189.666666667
90.9420289855,492.0
90.9407665505,189.0
90.9385113269,511.0
90.9342560554,953.0
90.9329829172,298.0
90.932642487,373.0
90.9282700422,349.0
90.9270216963,481.0
90.9200968523,82.0
90.9090909091,211.283876134
90.8925318761,765.0
90.8794788274,221.0
90.8745247148,420.0
90.873015873,386.0
90.8695652174,133.0
90.8675799087,424.0
90.8653846154,708.538461538
90.8629441624,570.0
90.861618799,656.0
90.8602150538,163.0
90.8587257618,213.0
90.8571428571,310.666666667
90.8560311284,550.0
90.8536585366,889.2
90.8496732026,610.714285714
90.8460471567,360.0
90.8450704225,287.192307692
90.8430232558,113.0
90.8424908425,537.5
90.8396946565,370.666666667
90.8376963351,656.0
90.8366533865,214.882352941
90.8355795148,302.0
90.8333333333,417.909090909
90.8296943231,361.5
90.8256880734,457.650793651
90.8235294118,245.0
90.8227848101,1189.0
90.8212560386,1418.0
90.8163265306,289.601626016
90.813648294,656.0
90.8127208481,378.0
90.811965812,48.0
90.8108108108,510.866666667
90.8073541167,236.0
90.8064516129,775.0
90.8045977011,329.256410256
90.8,252.0
90.7975460123,186.5
90.7949790795,266.333333333
90.7894736842,310.886227545
90.7869481766,500.0
90.7859078591,424.0
90.7849829352,81.0
90.7834101382,221.0
90.780141844,392.212121212
90.7766990291,247.0
90.7692307692,292.367847411
90.7630522088,283.4
90.7624633431,113.0
90.7614213198,169.0
90.7608695652,433.166666667
90.7602339181,801.0
90.7580477674,1019.0
90.756302521,323.625
90.7534246575,984.0
90.7514450867,259.25
90.7488986784,948.5
90.7473309609,370.0
90.7462686567,845.0
90.7418761496,566.0
90.7407407407,327.917043741
90.7382550336,1057.0
90.7335907336,148.2
90.7317073171,366.5
90.7303370787,338.0
90.7300115875,250.0
90.7284768212,832.592592593
90.7268170426,891.0
90.7258064516,399.0
90.7246376812,113.0
90.7216494845,277.366666667
90.7185628743,845.0
90.7172995781,579.333333333
90.7142857143,629.368421053
90.7120743034,175.0
90.7111756168,113.0
90.7103825137,380.454545455
90.7079646018,167.25
90.7063197026,209.0
90.7054871221,804.0
90.6976744186,285.971404542
90.6914893617,172.0
90.6896551724,506.0
90.6882591093,593.0
90.6862745098,324.666666667
90.6832298137,281.0
90.6818181818,365.0
90.6779661017,336.833333333
90.676416819,353.0
90.6735751295,208.5
90.6666666667,345.683098592
90.6626506024,2026.0
90.6614785992,199.0
90.6593406593,167.0
90.6574394464,777.4
90.6542056075,411.672413793
90.6504065041,182.0
90.6493506494,656.0
90.6474820144,311.5
90.6444906445,253.0
90.6432748538,443.0
90.6403940887,328.4
90.6344410876,564.0
90.625,273.606043649
90.612244898,1461.0
90.6103286385,612.0
90.6077348066,381.333333333
90.6066536204,148.0
90.6040268456,441.0
90.6024096386,145.0
90.6005221932,459.0
90.5982905983,365.242424242
90.5956112853,175.0
90.5940594059,450.0
90.5935050392,597.0
90.5923344948,84.0
90.590809628,414.0
90.5882352941,262.68452381
90.5844155844,75.0
90.5797101449,431.2
90.5769230769,306.0
90.5759162304,232.0
90.5714285714,115.0
90.5701754386,189.0
90.5660377358,284.04787234
90.562248996,756.0
90.5579399142,116.0
90.5555555556,228.25
90.5537459283,235.0
90.5529953917,1022.0
90.5511811024,335.8
90.5472636816,502.0
90.5454545455,213.0
90.5405405405,361.316062176
90.5346187555,387.0
90.5325443787,729.4
90.5303030303,220.0
90.5263157895,418.377358491
90.522875817,1288.0
90.5224787363,461.0
90.5213270142,441.0
90.5172413793,248.348484848
90.5138339921,458.0
90.5109489051,422.80952381
90.5063291139,627.25
90.5050505051,635.0
90.5027932961,280.210526316
90.5,449.0
90.4988123515,215.0
90.4977375566,210.357142857
90.4942965779,3323.0
90.4918032787,1288.0
90.490797546,537.0
90.487804878,461.0
90.4761904762,244.319509963
90.46692607,391.0
90.4605263158,973.0
90.4593639576,250.0
90.4564315353,155.0
90.4545454545,350.8
90.4522613065,571.5
90.4494382022,525.666666667
90.447761194,815.0
90.4458598726,254.222222222
90.4432132964,837.0
90.4424778761,329.0
90.4411764706,344.1875
90.438247012,314.0
90.4347826087,239.029411765
90.4328018223,966.0
90.4306220096,190.6
90.4296875,391.0
90.4255319149,328.553571429
90.423572744,161.5
90.4225352113,860.5
90.4208998549,436.0
90.4191616766,224.6
90.4109589041,393.162393162
90.4076738609,265.0
90.404040404,788.375
90.4013961606,760.0
90.4,468.346153846
90.3988183161,610.0
90.395480226,573.8
90.3930131004,311.0
90.3846153846,285.279569892
90.3780068729,31.0
90.3743315508,314.0
90.3726708075,537.0
90.3703703704,463.75
90.368852459,272.0
90.3669724771,227.0
90.3614457831,406.402298851
90.3553299492,499.923076923
90.3536977492,789.0
90.350877193,392.208791209
90.3448275862,319.285714286
90.3426791277,313.0
90.3417533432,610.0
90.3409090909,305.75
90.3381642512,269.5
90.3370786517,137.0
90.3361344538,301.0
90.3345724907,390.4
90.3333333333,105.0
90.3314917127,839.0
90.3225806452,281.254117051
90.3125,750.0
90.3100775194,475.0
90.3083700441,242.0
90.306122449,191.0
90.303030303,422.571428571
90.2985074627,444.615384615
90.2973395931,1453.0
90.2953586498,103.0
90.2941176471,274.0
90.2912621359,339.14
90.2877697842,306.352941176
90.2857142857,332.25
90.2843601896,565.0
90.2834008097,458.0
90.2821316614,572.0
90.2777777778,339.117021277
90.2668759812,1453.0
90.2654867257,222.384615385
90.2640264026,516.0
90.2634593356,304.0
90.2621722846,363.0
90.2597402597,311.333333333
90.2564102564,558.75
90.2542372881,500.181818182
90.2527075812,302.0
90.251572327,974.5
90.243902439,304.334287759
90.2404526167,254.0
90.2380952381,102.0
90.2374670185,576.0
90.234375,162.0
90.2325581395,685.571428571
90.2313624679,982.0
90.2306079665,246.0
90.2298850575,261.2
90.2255639098,366.6875
90.2173913043,429.0
90.2127659574,409.0
90.2116402116,880.0
90.2097902098,393.6
90.206185567,614.0
90.2040816327,791.8
90.2010050251,967.0
90.2004454343,367.0
90.1960784314,279.474085366
90.1933701657,228.0
90.1878914405,548.0
90.1869158879,757.2
90.1840490798,508.6
90.1818181818,742.0
90.1785714286,429.1875
90.1746724891,605.0
90.1734104046,506.272727273
90.1673640167,548.0
90.1669758813,346.0
90.1639344262,323.972789116
90.1587301587,170.333333333
90.158172232,509.0
90.157480315,340.333333333
90.1565995526,418.0
90.1554404145,165.5
90.1515151515,695.88
90.1477832512,715.0
90.1408450704,293.488584475
90.1369863014,721.0
90.1360544218,23.0
90.134529148,293.076923077
90.1315789474,281.090909091
90.1234567901,443.832
90.1185770751,436.333333333
90.1176470588,102.0
90.1162790698,256.153846154
90.1098901099,613.107438017
90.1060070671,578.0
90.1041666667,456.0
90.1023890785,151.0
90.099009901,315.225
90.0943396226,111.571428571
90.0900900901,288.218181818
90.0890868597,128.0
90.0874635569,142.0
90.0862068966,403.0
90.0849858357,200.0
90.0826446281,430.684210526
90.0804289544,489.0
90.0793650794,348.0
90.0778210117,77.0
90.0763358779,537.0
90.0709219858,294.3
90.0662251656,246.428571429
90.0641025641,183.0
90.0621118012,199.166666667
90.060851927,1341.0
90.0596421471,388.0
90.0584795322,191.333333333
90.0552486188,361.166666667
90.0537634409,489.0
90.0523560209,403.666666667
90.0497512438,239.166666667
90.0473933649,293.25
90.0437636761,1285.0
90.0432900433,403.0
90.0414937759,172.0
90.0406504065,449.0
90.0393184797,1791.0
90.0326797386,493.0
90.0321543408,921.0
90.031152648,584.0
90.0302114804,367.0
90.0284900285,996.0
90.0262467192,134.0
90.0110987791,128.0
90.0,208.60029492
89.9803536346,427.0
89.9772209567,239.0
89.9721448468,557.0
89.9713467049,598.0
89.9686520376,532.5
89.9665551839,130.0
89.9657924743,5.0
89.9653979239,438.0
89.9628252788,272.0
89.9598393574,495.0
89.9581589958,562.5
89.9563318777,595.333333333
89.9543378995,313.0
89.95215311,132.0
89.9497487437,383.0
89.9470899471,156.75
89.9441340782,517.571428571
89.9408284024,126.0
89.9390243902,102.0
89.9371069182,317.333333333
89.9350649351,292.0
89.932885906,363.6
89.928057554,292.78125
89.9253731343,331.0
89.9224806202,358.727272727
89.9209486166,164.0
89.9193548387,308.0
89.9173553719,780.0
89.9159663866,365.586206897
89.9122807018,424.25
89.9082568807,359.176470588
89.905362776,152.0
89.9038461538,282.0
89.898989899,296.353846154
89.896373057,137.0
89.8954703833,183.0
89.8936170213,180.0
89.8876404494,358.708333333
89.8832684825,259.0
89.8819561551,780.0
89.880952381,357.0
89.8785425101,231.0
89.8734177215,314.875
89.8678414097,461.0
89.8648648649,658.6
89.8630136986,701.0
89.8617511521,802.166666667
89.8587933248,326.0
89.8550724638,323.277056277
89.8536585366,312.0
89.8496240602,292.0
89.847715736,105.2
89.8448519041,140.0
89.84375,570.605263158
89.8403483309,317.0
89.8395721925,436.0
89.837398374,355.5
89.8351648352,991.0
89.8340248963,12.0
89.8305084746,349.381909548
89.8255813953,614.0
89.8230088496,162.0
89.8203592814,311.9
89.8148148148,304.622222222
89.8128898129,548.0
89.8089171975,573.15
89.8058252427,963.333333333
89.8044692737,1075.0
89.8016997167,200.0
89.7959183673,292.71182266
89.7872340426,958.0
89.7849462366,468.0
89.7838899804,428.0
89.7810218978,294.0
89.7777777778,183.0
89.7751994199,430.0
89.7727272727,316.885245902
89.7674418605,1047.33333333
89.7637795276,278.853658537
89.7610921502,183.0
89.7590361446,408.6
89.756097561,873.428571429
89.7546897547,396.0
89.7540983607,802.0
89.7435897436,276.633375474
89.7368421053,1024.0
89.7338403042,331.0
89.7297297297,613.777777778
89.7260273973,532.666666667
89.7247706422,472.0
89.7196261682,482.264705882
89.7177419355,867.0
89.7142857143,497.0
89.7058823529,334.072916667
89.701897019,656.0
89.7009966777,597.0
89.696969697,449.266666667
89.6955503513,199.0
89.6946564885,440.0
89.6935933148,977.0
89.692765114,321.0
89.6907216495,533.18627451
89.6848137536,438.0
89.6825396825,472.7
89.6774193548,412.166666667
89.6713615023,196.0
89.6694214876,548.0
89.667896679,466.8
89.6648044693,70.0
89.6551724138,261.269927932
89.649122807,618.0
89.6480331263,548.0
89.6449704142,515.0
89.6445131376,312.0
89.644012945,41.0
89.6396396396,76.0
89.6373056995,222.142857143
89.6351858166,566.0
89.6341463415,441.6
89.6321070234,877.0
89.6309314587,799.0
89.6296296296,280.8125
89.6281132719,566.0
89.6265560166,518.375
89.6232876712,566.0
89.6226415094,447.068493151
89.6174863388,672.090909091
89.6153846154,1244.5
89.6103896104,373.582417582
89.6073903002,143.0
89.6068376068,566.0
89.603960396,383.5
89.6028037383,369.0
89.6,398.823529412
89.5966029724,435.0
89.5953757225,405.0
89.594972067,559.0
89.5939086294,395.0
89.592760181,260.0
89.5910780669,748.0
89.5833333333,251.454221165
89.5752895753,443.25
89.5734597156,381.333333333
89.5705521472,263.789473684
89.5691609977,605.0
89.5652173913,427.8
89.5604395604,590.25
89.55453149,342.5
89.552238806,320.279279279
89.5470383275,536.0
89.5454545455,134.0
89.5424836601,354.166666667
89.539748954,418.333333333
89.5377128954,283.0
89.5348837209,325.780487805
89.5316804408,544.0
89.5287958115,275.230769231
89.5238095238,415.212765957
89.5161290323,304.45
89.5104895105,333.947368421
89.5081967213,822.5
89.5061728395,381.166666667
89.5027624309,340.571428571
89.497716895,582.25
89.4957983193,497.083333333
89.4927536232,982.0
89.4878706199,329.0
89.4859813084,1467.0
89.4736842105,238.652746511
89.4557823129,321.5
89.453125,66.0
89.4514767932,279.0
89.4495412844,457.75
89.4472361809,390.75
89.4444444444,611.4
89.4428152493,678.5
89.4409937888,397.0
89.4370284388,527.0
89.4366197183,482.428571429
89.4339622642,511.666666667
89.4324853229,428.0
89.4308943089,328.5
89.4273127753,399.0
89.4230769231,455.323529412
89.4197952218,120.0
89.417989418,626.0
89.4168466523,989.0
89.4139886578,544.0
89.4117647059,342.727272727
89.4080996885,587.0
89.4039735099,310.9
89.400921659,386.0
89.3982808023,280.0
89.3975903614,46.0
89.3961708395,288.0
89.3939393939,326.786069652
89.3905191874,1438.0
89.387755102,651.571428571
89.3854748603,269.357142857
89.3835616438,440.0
89.3815635939,1467.0
89.3805309735,370.421052632
89.3772893773,253.666666667
89.376443418,365.0
89.375,750.882352941
89.3719806763,102.0
89.3670886076,396.0
89.3665158371,329.0
89.3617021277,313.262755102
89.3557422969,395.0
89.3518518519,275.333333333
89.349112426,554.2
89.3483709273,279.0
89.3470790378,582.0
89.3442622951,294.176470588
89.34169279,421.0
89.3401015228,468.0
89.3382352941,933.0
89.337641357,988.0
89.3368010403,621.0
89.3333333333,261.148148148
89.3292682927,295.0
89.3280632411,552.0
89.3258426966,463.538461538
89.3229166667,1302.0
89.3203883495,348.5625
89.3175074184,180.0
89.3129770992,236.166666667
89.3103448276,288.333333333
89.3081761006,177.833333333
89.3048128342,128.928571429
89.3023255814,247.25
89.3004115226,309.0
89.2988929889,748.0
89.2966360856,690.0
89.2857142857,257.182444401
89.2761394102,212.0
89.2753623188,258.0
89.2733564014,248.0
89.2720306513,28.0
89.2703862661,978.0
89.2694063927,579.0
89.2655367232,180.5
89.2647058824,288.0
89.2617449664,344.0
89.2592592593,255.0
89.2561983471,350.230769231
89.2523364486,202.25
89.25,70.0
89.247311828,307.573529412
89.2430278884,239.0
89.2405063291,479.5
89.2388451444,535.0
89.2376681614,277.0
89.2351274788,725.0
89.2307692308,297.136170213
89.2255892256,1246.0
89.224137931,294.5
89.2215568862,367.916666667
89.2156862745,420.45
89.2134831461,1092.0
89.2116182573,183.666666667
89.2086330935,592.461538462
89.2045454545,433.75
89.2018779343,110.0
89.2008639309,952.0
89.2,757.0
89.1949152542,634.0
89.1891891892,272.383668904
89.1803278689,574.0
89.1774891775,395.833333333
89.1768292683,360.0
89.175257732,386.25
89.1719745223,266.333333333
89.1666666667,390.606060606
89.1625615764,150.0
89.156626506,352.834951456
89.1509433962,471.636363636
89.1472868217,331.076923077
89.1454965358,208.0
89.1447368421,130.0
89.1428571429,253.666666667
89.1304347826,315.209054594
89.1238670695,331.0
89.1191709845,247.666666667
89.1176470588,311.0
89.1156462585,413.75
89.113899981,455.0
89.111747851,126.0
89.1089108911,382.527777778
89.1050583658,131.0
89.1025641026,224.0
89.0995260664,256.0
89.0965732087,146.0
89.0909090909,383.766816143
89.0829694323,813.666666667
89.0804597701,169.0
89.0782828283,479.0
89.0756302521,406.5
89.0710382514,455.857142857
89.0688259109,432.0
89.0660592255,193.0
89.063266307,131.0
89.0625,298.081168831
89.0577507599,221.0
89.0566037736,406.5
89.0547263682,1085.0
89.0510948905,409.0
89.0476190476,554.0
89.0449438202,377.5
89.0438247012,576.0
89.0432098765,653.0
89.0410958904,308.211340206
89.0387858347,320.0
89.0365448505,373.0
89.0350877193,5.0
89.0322580645,561.8
89.029535865,654.5
89.0274314214,105.0
89.0243902439,342.614285714
89.0219560878,576.0
89.0202702703,290.0
89.0173410405,103.25
89.0151515152,239.0
89.014084507,682.0
89.010989011,378.666666667
89.0097932535,393.0
89.0063424947,223.0
89.0052356021,545.0
89.0016920474,290.0
89.0,494.18
88.9983579639,706.0
88.9980353635,552.0
88.9978213508,393.0
88.996763754,239.0
88.995215311,657.666666667
88.9929742389,468.0
88.9908256881,647.863636364
88.986784141,303.5
88.9830508475,220.769230769
88.9807162534,296.0
88.9763779528,228.333333333
88.9733840304,471.333333333
88.9705882353,751.083333333
88.9655172414,654.0
88.9632107023,129.0
88.961038961,372.4
88.9570552147,378.9
88.9534883721,461.8
88.9502762431,286.0
88.948787062,1032.0
88.9473684211,347.0
88.9447236181,404.0
88.9423076923,1126.0
88.9405204461,828.0
88.9400921659,278.0
88.9380530973,465.142857143
88.9361702128,983.111111111
88.9298892989,214.0
88.927943761,968.0
88.9273356401,376.0
88.9261744966,129.0
88.9212827988,276.0
88.9199255121,828.0
88.9150943396,409.0
88.8888888889,205.326910201
88.8792354474,1585.0
88.8579387187,828.0
88.850967008,322.0
88.850174216,205.666666667
88.8475836431,713.0
88.8429752066,333.0
88.8423988842,588.0
88.8382687927,322.0
88.8372093023,290.0
88.8349514563,213.0
88.8324873096,400.0
88.829787234,131.0
88.8268156425,449.0
88.8235294118,580.6
88.8198757764,597.888888889
88.8188976378,1141.0
88.8178913738,498.0
88.8157894737,290.666666667
88.8111888112,454.555555556
88.8095238095,331.0
88.8086642599,88.0
88.8059701493,400.428571429
88.8,249.409090909
88.7978142077,836.2
88.7966804979,584.0
88.7959866221,288.0
88.7955182073,119.0
88.7931034483,1240.20689655
88.790560472,882.0
88.785046729,430.019230769
88.7839433294,406.0
88.7820512821,498.0
88.7772194305,288.0
88.7755102041,331.208791209
88.7741935484,259.0
88.7700534759,732.0
88.768115942,287.0
88.7640449438,265.76119403
88.7608069164,503.0
88.7573964497,461.741935484
88.7550200803,413.647058824
88.75,327.168141593
88.7468030691,323.0
88.7445887446,403.5
88.7429643527,517.0
88.7417218543,439.846153846
88.7387387387,405.0
88.7372013652,418.0
88.7323943662,426.346405229
88.7262079063,376.0
88.7254901961,296.0
88.7218045113,484.185185185
88.7195121951,379.0
88.7179487179,369.666666667
88.7096774194,294.12962963
88.7037037037,126.0
88.7029288703,223.571428571
88.7005649718,604.333333333
88.6956521739,530.083333333
88.6917960089,759.0
88.6914378029,1340.0
88.6904761905,509.857142857
88.6877828054,343.8
88.6861313869,984.0
88.6850152905,379.0
88.6817576565,296.0
88.679245283,304.936708861
88.6743886744,330.0
88.671875,556.0
88.6699507389,195.5
88.6683738796,503.0
88.6666666667,139.0
88.6649874055,233.0
88.6627906977,503.0
88.6597938144,321.180851064
88.6554621849,769.0
88.654353562,87.0
88.6524822695,401.8
88.6513157895,659.0
88.6446886447,331.0
88.643533123,544.0
88.6426592798,206.0
88.6363636364,275.463114754
88.6287625418,874.0
88.6274509804,80.0
88.6255924171,666.428571429
88.622754491,606.35
88.6198547215,317.0
88.6178861789,329.955882353
88.6120996441,560.25
88.6075949367,315.411764706
88.6054421769,773.0
88.603988604,383.0
88.6010362694,523.0
88.5993485342,418.0
88.5964912281,280.5
88.5906040268,417.363636364
88.5869565217,518.0
88.5844748858,277.0
88.5813148789,751.0
88.5758998435,148.0
88.5714285714,269.863657734
88.5620915033,325.0
88.5593220339,581.0
88.5572139303,310.0
88.5542168675,569.4
88.5521885522,771.0
88.5496183206,403.866666667
88.5474860335,523.0
88.5462555066,336.0
88.5454545455,418.0
88.5416666667,390.487804878
88.5386819484,318.0
88.5350318471,110.0
88.5321100917,936.0
88.5304659498,487.0
88.5297184567,547.0
88.5245901639,384.174904943
88.5209713024,287.0
88.5167464115,410.5
88.5135135135,297.3
88.5122410546,236.0
88.5106382979,88.0
88.5096700796,542.0
88.5057471264,484.528846154
88.5,563.333333333
88.4965831435,542.0
88.4955752212,348.458333333
88.4920634921,401.0
88.4892086331,372.333333333
88.4848484848,257.0
88.4816753927,178.5
88.4758364312,67.0
88.475177305,192.0
88.474025974,152.0
88.4705882353,955.0
88.4615384615,251.033535558
88.4547069272,192.0
88.4507042254,1194.0
88.4444444444,384.0
88.4393063584,379.5
88.4375,314.0
88.4353741497,682.25
88.4297520661,512.0
88.4210526316,252.936170213
88.4146341463,473.6
88.4057971014,319.335616438
88.4,129.0
88.3990719258,411.0
88.3977900552,76.0
88.3959044369,151.0
88.3928571429,323.565217391
88.3916083916,553.0
88.3886255924,366.0
88.3870967742,357.102040816
88.3852691218,851.0
88.3838383838,416.5
88.3817427386,739.0
88.3720930233,288.697409326
88.3683360258,152.0
88.3636363636,558.0
88.3620689655,314.833333333
88.3597883598,613.0
88.3561643836,346.285714286
88.3544303797,439.0
88.3534136546,191.0
88.3495145631,313.053333333
88.3468834688,106.0
88.3458646617,128.0
88.3435582822,126.0
88.3419689119,1123.0
88.3333333333,374.232323232
88.3248730964,693.0
88.3211678832,439.954545455
88.3161512027,643.75
88.3116883117,258.887323944
88.3089770355,602.0
88.3018867925,805.0
88.2978723404,364.317073171
88.2960413081,666.0
88.295687885,481.0
88.2926829268,214.0
