Product Price,Average Review Score
11.55,4.6
11.55,5.0
11.55,5.0
11.55,5.0
11.55,5.0
11.55,5.0
11.55,4.38888888889
11.55,4.0
11.55,4.41666666667
11.55,5.0
11.55,5.0
11.55,4.25
11.55,5.0
11.55,5.0
11.55,5.0
11.55,5.0
11.55,5.0
11.55,5.0
11.55,4.9
11.55,4.0
11.55,3.0
11.55,4.66666666667
11.55,4.375
11.55,5.0
11.55,5.0
11.55,5.0
11.55,4.5
11.55,5.0
11.56,4.55555555556
11.56,4.83333333333
11.56,5.0
11.56,3.4
11.56,5.0
11.56,3.0
11.56,5.0
11.56,4.96428571429
11.56,4.0
11.56,4.0
11.56,5.0
11.56,4.0
11.56,3.89130434783
11.56,4.75
11.56,4.0
11.56,5.0
11.56,5.0
11.56,4.33333333333
11.56,4.75
11.56,5.0
11.56,1.0
11.56,5.0
11.56,4.0
11.56,5.0
11.56,3.5
11.56,5.0
11.56,5.0
11.56,4.04545454545
11.56,4.0
11.56,4.0
11.56,3.33333333333
11.56,5.0
11.56,5.0
11.56,4.72727272727
11.56,4.0
11.56,3.0
11.56,3.66666666667
11.56,3.0
11.56,5.0
11.56,5.0
11.56,3.0
11.56,4.0
11.56,3.83333333333
11.56,4.0
11.56,3.75
11.56,3.42857142857
11.56,4.625
11.56,5.0
11.56,4.83333333333
11.57,4.66666666667
11.57,3.5
11.57,4.33333333333
11.57,3.58823529412
11.57,5.0
11.57,5.0
11.57,5.0
11.57,5.0
11.57,4.625
11.57,4.66666666667
11.57,4.27777777778
11.57,4.8
11.57,5.0
11.57,4.0
11.57,5.0
11.57,5.0
11.57,3.4
11.57,4.08333333333
11.57,4.6975308642
11.57,5.0
11.57,5.0
11.57,3.5
11.57,5.0
11.57,5.0
11.57,4.09090909091
11.57,4.7
11.57,4.8
11.57,4.38775510204
11.57,5.0
11.57,3.0
11.57,5.0
11.57,4.8
11.57,5.0
11.57,4.66666666667
11.57,3.5
11.57,5.0
11.57,1.0
11.57,4.25
11.57,4.8125
11.57,4.1
11.57,4.04545454545
11.57,2.0
11.57,4.0
11.57,5.0
11.57,3.5
11.57,4.66666666667
11.57,5.0
11.57,2.775
11.57,4.0
11.57,4.73333333333
11.57,2.2
11.57,5.0
11.57,4.0
11.57,4.7037037037
11.57,4.5
11.57,5.0
11.57,3.84615384615
11.57,3.83333333333
11.57,5.0
11.57,5.0
11.57,4.6
11.58,5.0
11.58,3.78651685393
11.58,4.75
11.58,4.32624113475
11.58,4.71428571429
11.58,5.0
11.58,3.66666666667
11.58,4.8
11.58,4.71428571429
11.58,4.85714285714
11.58,5.0
11.58,5.0
11.58,4.5
11.58,3.0
11.58,4.40740740741
11.58,5.0
11.58,4.86666666667
11.58,4.75
11.58,5.0
11.58,5.0
11.58,4.25
11.58,4.5
11.58,4.36
11.58,4.33333333333
11.58,4.25
11.58,4.68181818182
11.58,4.28571428571
11.58,5.0
11.58,4.75
11.58,4.6
11.58,1.0
11.58,3.66666666667
11.58,4.4
11.58,5.0
11.58,4.66666666667
11.58,5.0
11.58,4.75
11.58,3.85714285714
11.58,4.66666666667
11.58,4.57142857143
11.58,4.75
11.58,5.0
11.58,4.71428571429
11.58,4.57142857143
11.58,4.2
11.58,5.0
11.58,5.0
11.58,4.33333333333
11.58,5.0
11.58,4.5
11.58,5.0
11.58,4.0
11.58,3.5
11.58,4.0
11.58,4.75
11.58,5.0
11.58,5.0
11.58,4.0
11.58,4.5
11.58,4.4
11.58,5.0
11.58,4.92307692308
11.58,4.5
11.58,4.0
11.58,4.0
11.58,4.5
11.58,4.73333333333
11.58,4.66666666667
11.58,5.0
11.58,4.33333333333
11.58,4.4
11.58,4.71428571429
11.58,5.0
11.58,3.0
11.58,4.66666666667
11.58,4.66666666667
11.58,4.58823529412
11.58,5.0
11.58,3.92941176471
11.58,5.0
11.58,4.66666666667
11.58,4.0
11.58,4.0
11.58,4.66666666667
11.58,4.0
11.58,5.0
11.58,5.0
11.58,3.64444444444
11.58,4.4375
11.58,4.0
11.58,4.5625
11.58,5.0
11.58,4.0
11.58,3.0
11.58,3.77731958763
11.58,5.0
11.58,3.625
11.58,5.0
11.58,5.0
11.58,4.88888888889
11.58,4.26666666667
11.58,3.68518518519
11.58,3.875
11.58,4.0
11.58,5.0
11.58,4.8
11.58,4.8
11.58,5.0
11.58,4.0
11.58,4.375
11.58,5.0
11.58,4.44444444444
11.58,3.0
11.58,4.27272727273
11.58,4.6
11.58,4.4
11.58,3.09090909091
11.58,5.0
11.58,5.0
11.58,4.5
11.58,4.625
11.58,4.75
11.58,4.66666666667
11.58,5.0
11.58,3.5
11.58,4.75
11.58,5.0
11.58,4.4
11.58,5.0
11.58,4.5
11.58,4.28571428571
11.58,4.0
11.58,5.0
11.58,5.0
11.58,4.76923076923
11.58,4.0
11.58,4.77777777778
11.58,4.0
11.58,4.42857142857
11.58,5.0
11.58,4.33333333333
11.58,4.75
11.58,4.5
11.58,4.5
11.58,5.0
11.58,5.0
11.58,4.66666666667
11.58,4.0
11.58,2.33333333333
11.58,4.11764705882
11.58,4.5
11.58,4.0
11.58,4.0
11.58,4.0
11.58,4.4
11.58,3.42857142857
11.58,3.25
11.58,4.5
11.58,4.0
11.58,4.44444444444
11.58,3.5
11.58,4.0
11.58,4.6
11.58,4.5
11.58,3.0
11.58,4.2
11.58,5.0
11.58,4.5
11.58,4.78
11.58,4.8
11.58,5.0
11.58,5.0
11.58,4.66666666667
11.58,5.0
11.58,4.0
11.58,5.0
11.58,5.0
11.58,4.5
11.58,4.66666666667
11.58,4.8
11.58,5.0
11.58,5.0
11.58,5.0
11.58,4.75
11.58,3.75
11.58,4.57142857143
11.58,3.0
11.58,4.66666666667
11.58,4.73333333333
11.58,4.0
11.58,5.0
11.58,4.0
11.58,5.0
11.58,4.375
11.58,5.0
11.58,5.0
11.58,5.0
11.58,5.0
11.58,4.8
11.58,4.14285714286
11.58,4.0
11.58,4.0
11.58,3.83333333333
11.58,4.75
11.58,3.85714285714
11.58,4.0
11.58,4.83333333333
11.58,4.83333333333
11.58,5.0
11.58,4.0
11.58,4.75
11.58,4.6511627907
11.58,3.0
11.58,4.8
11.58,4.5
11.58,5.0
11.58,3.5
11.58,4.8
11.58,4.33333333333
11.58,4.66666666667
11.58,3.0
11.58,4.33333333333
11.58,4.28571428571
11.58,4.4
11.58,5.0
11.58,4.75
11.58,4.5
11.58,4.0
11.58,4.83333333333
11.58,4.33333333333
11.58,4.66666666667
11.58,5.0
11.58,5.0
11.58,4.5
11.58,4.0
11.58,4.11111111111
11.58,4.0
11.58,5.0
11.58,5.0
11.58,5.0
11.58,4.33333333333
11.58,4.5
11.58,4.0
11.58,5.0
11.58,5.0
11.58,5.0
11.58,4.66666666667
11.58,4.0
11.58,4.75
11.58,5.0
11.58,4.6
11.58,3.45989304813
11.58,4.40740740741
11.58,4.6
11.58,4.2380952381
11.58,4.66666666667
11.58,4.6
11.58,5.0
11.58,4.83333333333
11.58,5.0
11.58,5.0
11.58,4.66666666667
11.58,3.85714285714
11.58,5.0
11.58,5.0
11.58,4.88888888889
11.58,4.5
11.58,4.75
11.58,5.0
11.58,4.42857142857
11.58,4.25
11.58,5.0
11.58,3.8
11.58,4.0
11.58,5.0
11.58,4.26666666667
11.58,4.4
11.58,4.5
11.58,4.625
11.58,4.6
11.58,5.0
11.58,4.625
11.58,3.66666666667
11.58,3.92307692308
11.58,4.6
11.58,4.66666666667
11.58,4.71232876712
11.58,4.66666666667
11.58,5.0
11.58,5.0
11.58,4.20689655172
11.58,4.66666666667
11.58,4.5
11.58,4.66666666667
11.58,3.0
11.58,4.5
11.58,5.0
11.58,4.66666666667
11.58,4.4
11.58,5.0
11.58,4.25
11.58,4.0
11.58,4.62162162162
11.58,4.88888888889
11.58,4.86666666667
11.58,5.0
11.58,4.8
11.58,5.0
11.58,5.0
11.58,4.0
11.58,4.75
11.58,4.8
11.58,5.0
11.58,4.25
11.58,5.0
11.58,5.0
11.58,4.76525821596
11.58,5.0
11.58,4.85294117647
11.58,4.33333333333
11.58,5.0
11.58,4.33333333333
11.58,5.0
11.58,5.0
11.58,4.33333333333
11.58,4.640625
11.58,3.5
11.58,4.66666666667
11.58,4.0
11.58,5.0
11.58,4.08333333333
11.58,4.75
11.58,5.0
11.58,5.0
11.58,4.42857142857
11.58,4.5
11.58,3.08333333333
11.58,4.5
11.58,4.0
11.58,5.0
11.58,4.5
11.58,5.0
11.58,4.5
11.58,4.0
11.58,4.66666666667
11.58,4.0
11.58,4.41463414634
11.58,5.0
11.58,4.0625
11.58,5.0
11.58,4.0
11.58,5.0
11.58,4.57142857143
11.58,4.5
11.58,4.875
11.58,5.0
11.58,4.5
11.58,5.0
11.58,3.4
11.58,4.75
11.58,5.0
11.58,4.16666666667
11.58,4.66666666667
11.58,4.0
11.59,5.0
11.59,5.0
11.59,4.33333333333
11.59,4.64035087719
11.59,4.0
11.59,4.0
11.59,4.0
11.59,5.0
11.59,4.0
11.59,4.18181818182
11.59,4.23404255319
11.59,5.0
11.59,4.71428571429
11.59,4.57142857143
11.59,5.0
11.59,4.0
11.59,4.43023255814
11.59,4.83333333333
11.59,5.0
11.59,5.0
11.59,4.5
11.59,5.0
11.59,4.46666666667
11.59,3.77777777778
11.59,5.0
11.59,4.66666666667
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,3.66666666667
11.59,5.0
11.59,3.66666666667
11.59,5.0
11.59,4.25
11.59,5.0
11.59,5.0
11.59,4.5
11.59,5.0
11.59,4.66666666667
11.59,5.0
11.59,5.0
11.59,4.0
11.59,4.33333333333
11.59,2.0
11.59,4.05511811024
11.59,4.0
11.59,4.2
11.59,4.0
11.59,3.31578947368
11.59,5.0
11.59,4.1320754717
11.59,5.0
11.59,5.0
11.59,4.25
11.59,5.0
11.59,5.0
11.59,4.33333333333
11.59,4.55555555556
11.59,5.0
11.59,4.75
11.59,4.26086956522
11.59,4.0
11.59,5.0
11.59,4.0
11.59,3.5
11.59,4.11111111111
11.59,4.33333333333
11.59,5.0
11.59,5.0
11.59,5.0
11.59,4.25
11.59,4.80769230769
11.59,4.0
11.59,4.5
11.59,4.57142857143
11.59,1.0
11.59,5.0
11.59,4.5
11.59,4.5
11.59,4.66666666667
11.59,3.33333333333
11.59,4.66666666667
11.59,5.0
11.59,4.5
11.59,5.0
11.59,5.0
11.59,4.54545454545
11.59,5.0
11.59,5.0
11.59,2.5
11.59,4.26666666667
11.59,5.0
11.59,5.0
11.59,4.6
11.59,4.75
11.59,4.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,4.66666666667
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,3.92307692308
11.59,3.0
11.59,3.5
11.59,4.57142857143
11.59,2.5
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,3.66666666667
11.59,4.63636363636
11.59,4.75
11.59,5.0
11.59,5.0
11.59,4.0
11.59,4.66666666667
11.59,4.84
11.59,4.0
11.59,3.0
11.59,4.69565217391
11.59,2.7
11.59,5.0
11.59,5.0
11.59,4.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,4.75
11.59,4.5
11.59,5.0
11.59,5.0
11.59,5.0
11.59,5.0
11.59,4.0
11.59,2.0
11.59,4.2
11.59,5.0
11.59,2.6
11.59,4.5
11.59,3.0
11.59,4.0
11.59,5.0
11.59,3.5
11.59,3.0
11.59,3.25
11.59,4.90566037736
11.59,4.22222222222
11.59,5.0
11.59,3.5
11.59,4.77777777778
11.59,5.0
11.60,2.0
11.60,5.0
11.60,4.0
11.60,5.0
11.60,4.38235294118
11.60,4.2380952381
11.60,4.83333333333
11.60,2.0
11.60,5.0
11.60,4.0
11.60,4.0
11.60,5.0
11.60,4.75
11.60,3.5
11.60,5.0
11.60,4.25
11.60,4.5641025641
11.60,5.0
11.60,5.0
11.60,4.0
11.60,3.0
11.60,4.22222222222
11.60,3.57142857143
11.60,3.0
11.60,4.75
11.60,4.0
11.60,3.33333333333
11.60,5.0
11.60,4.0
11.60,4.44897959184
11.60,5.0
11.60,5.0
11.60,4.5
11.60,1.0
11.60,4.90909090909
11.60,4.03278688525
11.60,5.0
11.60,5.0
11.60,5.0
11.60,5.0
11.60,5.0
11.60,4.72727272727
11.60,4.6
11.60,3.5
11.60,4.33333333333
11.60,5.0
11.60,4.0
11.60,5.0
11.60,4.28448275862
11.60,2.5
11.60,4.5
11.60,4.33333333333
11.60,4.66666666667
11.60,4.78947368421
11.60,4.0
11.60,3.5
11.60,4.5
11.60,4.0
11.60,4.75
11.60,5.0
11.60,5.0
11.60,4.61904761905
11.60,4.66666666667
11.60,5.0
11.60,5.0
11.60,4.75
11.60,4.8
11.60,5.0
11.60,4.66666666667
11.61,4.0
11.61,5.0
11.61,5.0
11.61,4.85714285714
11.61,4.5
11.61,5.0
11.61,5.0
11.61,5.0
11.61,4.875
11.61,4.66666666667
11.61,4.2
11.61,4.74358974359
11.61,4.33333333333
11.61,5.0
11.61,4.56
11.61,2.0
11.61,4.33333333333
11.61,4.66666666667
11.61,5.0
11.61,4.83333333333
11.61,3.86956521739
11.61,3.0
11.61,4.41666666667
11.61,4.5
11.61,5.0
11.61,4.5
11.61,4.66666666667
11.61,5.0
11.61,4.66666666667
11.61,5.0
11.61,3.78048780488
11.61,5.0
11.61,3.77272727273
11.61,4.0
11.61,1.0
11.61,5.0
11.61,4.2
11.61,4.5
11.61,3.94736842105
11.61,4.42857142857
11.61,4.14285714286
11.61,4.75
11.61,3.5
11.61,4.6
11.61,4.33333333333
11.61,4.88524590164
11.61,4.0
11.61,4.6
11.61,4.83333333333
11.61,3.5
11.61,4.88888888889
11.61,5.0
11.61,5.0
11.61,4.33333333333
11.61,4.21052631579
11.61,5.0
11.61,5.0
11.61,4.0
11.61,1.0
11.61,5.0
11.61,4.5
11.61,4.5
11.61,4.16666666667
11.61,4.78571428571
11.61,2.55555555556
11.61,5.0
11.61,3.0
11.61,4.0
11.61,4.5
11.61,4.75
11.61,4.18867924528
11.61,4.4375
11.62,4.75
11.62,5.0
11.62,4.6
11.62,3.0
11.62,4.52678571429
11.62,1.8
11.62,3.33333333333
11.62,4.83333333333
11.62,4.33333333333
11.62,4.10526315789
11.62,4.62601626016
11.62,4.55357142857
11.62,4.0
11.62,3.80392156863
11.62,4.75
11.62,4.83333333333
11.62,4.0
11.62,4.0
11.62,3.0
11.62,4.9
11.62,3.83333333333
11.62,4.13402061856
11.62,5.0
11.62,3.0
11.62,4.0
11.62,4.0
11.62,4.77777777778
11.62,4.26086956522
11.62,5.0
11.62,3.66666666667
11.62,5.0
11.62,4.63636363636
11.62,4.2
11.62,5.0
11.62,4.83333333333
11.62,3.8
11.62,4.5
11.62,3.88636363636
11.62,4.3
11.62,5.0
11.62,3.0
11.62,5.0
11.62,3.625
11.62,5.0
11.62,4.75
11.62,4.42424242424
11.62,4.875
11.62,4.02197802198
11.62,5.0
11.62,4.27586206897
11.62,4.83333333333
11.62,5.0
11.62,4.18072289157
11.62,4.22727272727
11.62,5.0
11.62,4.30769230769
11.62,5.0
11.62,4.8
11.62,5.0
11.62,3.66666666667
11.62,4.69387755102
11.63,4.0
11.63,4.65476190476
11.63,4.42857142857
11.63,4.8
11.63,4.8
11.63,4.75
11.63,4.5
11.63,5.0
11.63,4.5
11.63,5.0
11.63,4.33333333333
11.63,4.59259259259
11.63,3.71428571429
11.63,4.0
11.63,2.0
11.63,5.0
11.63,5.0
11.63,3.6
11.63,4.5
11.63,1.0
11.63,5.0
11.63,5.0
11.63,5.0
11.63,4.33333333333
11.63,3.0
11.63,4.5
11.63,4.0
11.63,4.66666666667
11.63,4.80952380952
11.63,4.5297029703
11.63,4.67619047619
11.63,4.6
11.63,4.5
11.63,4.0
11.63,4.0
11.63,1.0
11.63,5.0
11.63,4.8
11.63,3.89285714286
11.63,4.875
11.63,5.0
11.63,4.0
11.63,5.0
11.63,5.0
11.63,5.0
11.63,4.33333333333
11.63,3.5
11.63,4.5
11.63,4.0
11.63,4.0
11.63,5.0
11.63,4.0
11.63,4.6
11.63,4.84615384615
11.63,5.0
11.63,5.0
11.63,2.66666666667
11.63,3.66666666667
11.63,4.7
11.63,4.45333333333
11.63,4.33333333333
11.63,3.0
11.63,4.75
11.63,4.93333333333
11.63,4.0
11.63,4.46666666667
11.63,4.66666666667
11.63,4.0
11.63,4.6875
11.63,4.66666666667
11.63,3.87804878049
11.64,4.72222222222
11.64,4.40909090909
11.64,5.0
11.64,1.0
11.64,4.57142857143
11.64,4.0
11.64,4.46153846154
11.64,4.0
11.64,5.0
11.64,4.66666666667
11.64,4.2
11.64,3.30769230769
11.64,4.0
11.64,3.6
11.64,5.0
11.64,4.27272727273
11.64,5.0
11.64,5.0
11.64,5.0
11.64,5.0
11.64,4.75
11.64,4.2
11.64,4.05714285714
11.64,3.0
11.64,4.42857142857
11.64,3.57142857143
11.64,4.29411764706
11.64,5.0
11.64,4.7
11.64,2.66666666667
11.64,3.0
11.64,5.0
11.64,4.09090909091
11.64,4.66666666667
11.64,4.22222222222
11.64,4.5
11.64,4.11111111111
11.64,5.0
11.64,4.55555555556
11.64,5.0
11.64,5.0
11.64,4.5
11.64,5.0
11.64,4.9
11.64,5.0
11.64,4.0
11.64,4.71698113208
11.64,5.0
11.64,5.0
11.64,3.83333333333
11.64,4.0
11.64,5.0
11.64,5.0
11.64,5.0
11.64,3.0
11.64,4.42857142857
11.64,4.5
11.65,5.0
11.65,3.90476190476
11.65,5.0
11.65,5.0
11.65,3.52
11.65,4.62857142857
11.65,4.0
11.65,4.62711864407
11.65,4.75
11.65,4.66666666667
11.65,4.17857142857
11.65,4.85714285714
11.65,4.75
11.65,4.35555555556
11.65,4.5
11.65,5.0
11.65,4.5
11.65,4.0
11.65,4.5
11.65,2.5
11.65,4.5
11.65,5.0
11.65,1.0
11.65,4.7
11.65,5.0
11.65,5.0
11.65,5.0
11.65,3.94642857143
11.65,4.66666666667
11.65,4.0
11.65,4.5
11.65,3.8
11.65,4.85714285714
11.65,4.57575757576
11.65,2.33333333333
11.65,3.0
11.65,4.625
11.65,3.0
11.65,3.26315789474
11.65,4.6
11.65,4.41666666667
11.65,4.33333333333
11.65,5.0
11.65,4.0
11.65,4.0
11.65,3.5
11.65,5.0
11.65,4.66666666667
11.65,3.66666666667
11.65,4.0
11.65,4.85714285714
11.65,3.75
11.65,5.0
11.65,5.0
11.65,4.47058823529
11.65,3.0
11.65,4.55357142857
11.65,4.22222222222
11.65,5.0
11.65,4.5
11.65,1.0
11.65,4.56164383562
11.65,5.0
11.66,4.0
11.66,4.58823529412
11.66,4.0
11.66,4.30555555556
11.66,4.76
11.66,3.8
11.66,4.8
11.66,5.0
11.66,5.0
11.66,4.6
11.66,4.75
11.66,5.0
11.66,4.35714285714
11.66,5.0
11.66,4.2
11.66,4.7520661157
11.66,4.16666666667
11.66,4.5
11.66,4.03448275862
11.66,3.75
11.66,4.5
11.66,4.66666666667
11.66,4.77777777778
11.66,3.4
11.66,3.75
11.66,5.0
11.66,4.46808510638
11.66,3.0
11.66,4.5
11.66,1.0
11.66,4.75
11.66,5.0
11.66,3.5
11.66,5.0
11.66,5.0
11.66,5.0
11.66,4.55555555556
11.66,4.5
11.66,4.0
11.66,5.0
11.66,4.25
11.66,5.0
11.66,4.0
11.66,5.0
11.66,4.0
11.66,4.92857142857
11.66,3.0
11.66,4.85714285714
11.66,3.0
11.66,5.0
11.66,4.55
11.66,4.0
11.66,4.28571428571
11.66,4.92307692308
11.66,3.8
11.66,4.60869565217
11.66,4.0
11.66,4.57142857143
11.66,3.90526315789
11.66,4.66666666667
11.66,4.52631578947
11.66,4.0
11.66,3.0
11.66,4.8
11.66,5.0
11.66,3.0
11.66,3.75
11.66,3.0
11.66,4.5
11.66,4.35416666667
11.66,4.66666666667
11.66,5.0
11.66,4.0
11.66,5.0
11.66,5.0
11.66,3.45454545455
11.66,4.83333333333
11.66,5.0
11.66,4.60526315789
11.66,5.0
11.66,4.33333333333
11.66,3.84210526316
11.66,4.625
11.66,4.0
11.66,4.8125
11.67,5.0
11.67,5.0
11.67,5.0
11.67,4.625
11.67,3.5
11.67,4.45454545455
11.67,4.33333333333
11.67,4.05882352941
11.67,4.22222222222
11.67,3.66666666667
11.67,4.77142857143
11.67,3.0
11.67,4.88461538462
11.67,5.0
11.67,4.71428571429
11.67,3.75
11.67,5.0
11.67,4.25
11.67,5.0
11.67,4.5
11.67,4.25
11.67,5.0
11.67,4.2
11.67,5.0
11.67,4.7
11.67,5.0
11.67,5.0
11.67,5.0
11.67,4.69230769231
11.67,4.0
11.67,3.73195876289
11.67,4.0
11.67,3.0
11.67,4.8
11.67,5.0
11.67,4.63636363636
11.67,4.33333333333
11.67,4.55555555556
11.67,4.88888888889
11.67,3.33333333333
11.67,4.47619047619
11.67,4.4625
11.67,5.0
11.67,4.57894736842
11.67,4.42105263158
11.67,2.66666666667
11.67,5.0
11.67,4.33333333333
11.67,4.69333333333
11.67,3.0
11.67,4.0
11.67,4.94444444444
11.67,4.16666666667
11.67,4.27777777778
11.67,4.64285714286
11.67,4.6
11.67,4.88888888889
11.67,4.6511627907
11.67,4.88888888889
11.67,4.66666666667
11.67,4.5
11.67,4.75
11.67,4.0
11.67,5.0
11.67,4.02083333333
11.67,4.33333333333
11.67,4.5
11.67,4.8
11.67,1.0
11.67,4.89743589744
11.67,4.27272727273
11.67,4.46153846154
11.67,4.5
11.67,4.55555555556
11.67,4.25
11.67,3.66666666667
11.67,4.68
11.67,4.33333333333
11.67,5.0
11.67,4.25
11.68,5.0
11.68,4.40909090909
11.68,3.0
11.68,4.69230769231
11.68,3.8
11.68,5.0
11.68,4.5
11.68,4.5
11.68,4.0
11.68,4.65384615385
11.68,4.375
11.68,4.33333333333
11.68,4.0
11.68,4.44444444444
11.68,4.0
11.68,4.8
11.68,3.71428571429
11.68,5.0
11.68,5.0
11.68,4.20689655172
11.68,2.0
11.68,4.55172413793
11.68,2.35294117647
11.68,4.85714285714
11.68,5.0
11.68,5.0
11.68,5.0
11.68,4.71428571429
11.68,4.0
11.68,4.0
11.68,4.125
11.68,5.0
11.68,4.83333333333
11.68,4.0
11.68,4.2
11.68,5.0
11.68,4.88888888889
11.68,4.44827586207
11.68,5.0
11.68,4.4
11.68,4.64028776978
11.68,4.0
11.68,3.75
11.68,4.66666666667
11.68,4.83333333333
11.68,3.5
11.68,4.86666666667
11.68,4.88888888889
11.68,4.85714285714
11.68,4.0
11.68,1.0
11.68,4.77551020408
11.68,4.66666666667
11.68,4.8
11.68,4.13636363636
11.68,4.4
11.68,3.23529411765
11.68,5.0
11.68,4.0
11.68,4.86666666667
11.68,3.0
11.68,4.5
11.68,4.60606060606
11.68,5.0
11.68,4.0
11.68,5.0
11.68,5.0
11.68,4.76646706587
11.68,4.66666666667
11.68,4.28571428571
11.68,3.84615384615
11.68,4.66666666667
11.68,4.5
11.68,4.58333333333
11.68,5.0
11.68,5.0
11.68,4.33333333333
11.68,5.0
11.68,5.0
11.68,4.31578947368
11.68,3.72727272727
11.68,4.66666666667
11.68,4.66666666667
11.68,3.5
11.68,4.5
11.68,4.83333333333
11.68,4.77777777778
11.68,4.5
11.68,4.47058823529
11.68,5.0
11.68,3.6
11.68,4.0
11.68,4.3
11.68,4.375
11.68,5.0
11.68,4.4
11.68,4.0
11.68,4.77777777778
11.68,5.0
11.68,4.6
11.68,4.2
11.68,4.8
11.68,5.0
11.68,4.1935483871
11.68,4.8
11.68,3.9512195122
11.68,4.0350877193
11.68,4.0
11.68,3.5
11.68,4.5
11.68,3.95238095238
11.68,3.0
11.68,5.0
11.68,4.0
11.68,4.0
11.68,4.0
11.68,5.0
11.68,2.0
11.68,4.24137931034
11.68,4.14285714286
11.68,4.0
11.68,5.0
11.68,4.109375
11.68,4.75
11.68,5.0
11.68,4.33333333333
11.68,4.57142857143
11.68,4.76
11.68,4.78378378378
11.69,4.75
11.69,5.0
11.69,4.6
11.69,4.78571428571
11.69,4.79166666667
11.69,4.5
11.69,4.0
11.69,5.0
11.69,5.0
11.69,4.60416666667
11.69,5.0
11.69,1.0
11.69,4.66666666667
11.69,4.6
11.69,3.0
11.69,4.5
11.69,4.91666666667
11.69,1.0
11.69,3.16666666667
11.69,5.0
11.69,3.5
11.69,4.5
11.69,4.65517241379
11.69,4.0
11.69,4.5
11.69,3.625
11.69,5.0
11.69,5.0
11.69,4.0
11.69,5.0
11.69,5.0
11.69,4.73033707865
11.69,4.20547945205
11.69,4.69811320755
11.69,4.31147540984
11.69,4.30769230769
11.69,3.26666666667
11.69,4.0
11.69,4.66666666667
11.69,4.5
11.69,4.5
11.69,4.27692307692
11.69,4.2
11.69,3.25
11.69,3.0
11.69,5.0
11.69,4.87096774194
11.69,4.86363636364
11.69,4.59259259259
11.69,4.53571428571
11.69,4.75
11.69,5.0
11.69,4.5
11.69,3.5
11.69,4.49253731343
11.69,4.0
11.69,4.82352941176
11.69,4.80952380952
11.69,5.0
11.69,5.0
11.69,4.28571428571
11.69,5.0
11.69,4.66666666667
11.69,5.0
11.69,4.10144927536
11.69,4.05555555556
11.69,4.56
11.69,5.0
11.69,2.77777777778
11.69,4.14545454545
11.69,3.0
11.69,2.0
11.69,5.0
11.69,5.0
11.69,3.0
11.69,4.5
11.69,4.51428571429
11.69,4.0
11.69,4.68181818182
11.69,3.66666666667
11.69,4.0
11.69,4.0
11.69,5.0
11.69,3.88888888889
11.69,5.0
11.69,4.20833333333
11.69,4.61538461538
11.69,1.0
11.69,3.66666666667
11.69,4.69072164948
11.69,2.66666666667
11.70,5.0
11.70,4.55
11.70,4.66666666667
11.70,5.0
11.70,5.0
11.70,4.5
11.70,4.12
11.70,4.22222222222
11.70,5.0
11.70,4.31481481481
11.70,4.5
11.70,4.7
11.70,4.33333333333
11.70,4.0
11.70,5.0
11.70,2.5
11.70,4.25
11.70,4.14285714286
11.70,3.5
11.70,5.0
11.70,4.6
11.70,4.38461538462
11.70,5.0
11.70,4.0
11.70,2.0
11.70,5.0
11.70,3.33333333333
11.70,4.8
11.70,5.0
11.70,4.0
11.70,5.0
11.70,4.28571428571
11.70,4.0
11.70,4.5
11.70,3.83333333333
11.70,5.0
11.70,4.92857142857
11.70,4.0
11.70,4.0
11.70,5.0
11.70,3.75
11.70,5.0
11.70,4.33333333333
11.70,4.23076923077
11.70,3.0
11.70,4.71428571429
11.70,5.0
11.70,4.8
11.70,4.73333333333
11.70,4.6
11.70,4.48080438757
11.70,4.0
11.70,2.66666666667
11.70,4.0
11.70,1.0
11.70,3.3
11.70,4.14285714286
11.70,4.57894736842
11.70,5.0
11.70,3.5
11.70,4.81818181818
11.70,4.90909090909
11.70,4.0
11.70,4.4375
11.71,5.0
11.71,3.66666666667
11.71,4.0
11.71,3.5
11.71,4.33333333333
11.71,5.0
11.71,3.94117647059
11.71,5.0
11.71,3.38461538462
11.71,5.0
11.71,4.7
11.71,5.0
11.71,4.75
11.71,4.44
11.71,5.0
11.71,4.0
11.71,5.0
11.71,5.0
11.71,4.25
11.71,5.0
11.71,4.5
11.71,4.73684210526
11.71,5.0
11.71,5.0
11.71,4.66666666667
11.71,4.41666666667
11.71,4.66666666667
11.71,5.0
11.71,4.5
11.71,5.0
11.71,5.0
11.71,5.0
11.71,3.0
11.71,4.0
11.71,5.0
11.71,4.33333333333
11.71,4.94444444444
11.71,5.0
11.71,5.0
11.71,5.0
11.71,4.0
11.71,5.0
11.71,4.5
11.71,4.6
11.71,5.0
11.71,4.0
11.71,4.71428571429
11.71,4.6
11.71,3.0
11.71,5.0
11.71,5.0
11.71,4.33333333333
11.71,3.33333333333
11.71,5.0
11.71,4.68421052632
11.71,4.35526315789
11.71,3.0
